episode,reward,length,time
808,9.0,9,677.466271
809,10.0,10,679.034794
810,10.0,10,680.366938
811,-2.0,4,680.953525
812,-2.29738,3,681.298999
813,-1.0,5,682.003768
814,9.0,9,683.240314
815,-1.0,5,683.917149
816,9.0,9,685.105419
817,0.0,6,685.892488
818,0.0,6,686.824041
819,0.0,5,687.591008
820,1.0,7,688.758669
821,1.158669,7,689.611729
822,9.0,9,690.753214
823,9.0,9,691.82671
824,10.0,10,693.226569
825,-1.0,4,693.807115
826,9.0,9,695.008332
827,0.0,6,695.733043
828,10.0,10,697.251611
829,10.0,10,698.558995
830,-1.0,5,699.248418
831,8.0,8,700.285389
832,10.0,10,701.784744
833,9.0,9,703.106063
834,-2.0,4,703.851546
835,10.0,10,705.426582
836,9.0,9,706.739957
837,-0.299923,5,707.445453
838,10.0,10,708.853773
839,0.0,6,709.673212
840,8.0,8,710.927279
841,9.0,9,712.308611
842,0.420014,6,713.139232
843,1.0,7,714.076271
844,8.0,8,715.212218
845,9.0,9,716.456584
846,-1.0,5,717.147678
847,9.0,9,718.302572
848,9.0,9,719.714347
849,10.0,10,721.411339
850,8.0,8,722.551645
851,8.633113,10,724.005474
852,0.0,6,724.868865
853,8.0,8,725.961145
854,-5.0,1,726.120191
855,10.0,10,727.607007
856,0.158681,6,728.369385
857,-2.0,4,728.991814
858,-1.0,5,729.716842
859,10.0,10,731.130571
860,0.0,6,732.04331
861,9.0,9,733.15422
862,-1.57953,4,733.827994
863,10.0,10,735.234234
864,10.0,10,737.080578
865,-0.299923,5,738.02583
866,2.7,8,739.199527
867,0.420014,6,739.976766
868,9.0,9,741.446881
869,-1.372771,6,742.323286
870,-1.0,5,742.990315
871,-1.299552,4,743.39819
872,9.0,9,744.571678
873,9.0,9,746.055907
874,-1.0,5,746.889505
875,-1.0,5,747.610235
876,9.0,9,749.021708
877,9.0,9,750.442264
878,10.0,10,752.128008
879,9.0,9,753.454878
880,0.0,6,754.347583
881,0.0,6,755.217331
882,0.0,6,755.936042
883,0.0,6,756.712242
884,10.0,10,757.975066
885,8.0,8,759.051631
886,10.0,10,760.589964
887,9.0,9,761.923834
888,0.0,6,762.836217
889,9.0,9,763.947402
