episode,reward,length,time
425,3.155536,13,101.31939
426,0.0,13,101.659504
427,-1.447446,7,101.801541
428,7.626732,10,102.03196
429,3.353545,13,102.830792
430,8.0,9,103.067289
431,-2.0,4,103.13295
432,7.488255,11,103.365609
433,8.633113,10,103.684135
434,-1.0,5,103.754325
435,7.633114,9,103.989998
436,8.633113,10,104.18911
437,5.536715,13,104.516571
438,0.617508,8,104.650891
439,-1.0,5,104.784845
440,-1.57953,4,104.881191
441,-0.946861,6,105.056426
442,7.626732,9,105.318995
443,7.62673,11,105.536637
444,9.0,9,105.684968
445,10.0,10,105.941036
446,4.0,6,106.035373
447,-1.379585,6,106.179867
448,8.552805,11,106.470925
449,8.298371,11,106.708075
450,8.633113,10,106.884416
451,-2.0,6,107.035841
452,2.634943,13,107.29632
453,-1.0,6,107.433346
454,3.12759,13,107.757689
455,9.0,9,107.869552
456,-0.373185,7,108.028039
457,6.615558,12,108.263947
458,7.167686,13,108.560204
459,7.525509,12,108.978453
460,-1.0,5,109.123285
461,8.250188,11,109.36147
462,7.54087,11,109.560939
463,5.605875,13,109.878337
464,7.486392,12,110.285482
465,-4.0,10,110.575674
466,3.457477,13,110.913492
467,10.0,10,111.143986
468,-3.52681,11,111.428106
469,7.231387,12,111.684281
470,9.0,9,111.825745
471,5.913321,13,112.062386
472,-1.0,5,112.162984
473,0.616343,12,112.444792
474,6.459807,11,112.754616
475,7.681208,9,112.957698
476,0.0,6,113.138221
477,-1.0,11,113.403147
478,9.0,10,113.713438
479,6.525118,12,113.974194
480,6.178805,11,114.185496
481,-2.447873,7,114.36378
482,-1.222746,6,114.528621
483,0.0,6,114.651654
484,-1.382578,8,114.866496
485,5.976681,11,115.017462
486,6.62673,11,115.128245
487,-2.0,5,115.257087
488,-2.318366,8,115.407058
489,-0.841249,5,115.513488
490,7.552044,10,115.780285
491,1.61556,13,116.087117
492,-1.0,6,116.194373
493,3.0,13,116.508423
494,4.0,13,116.801615
495,7.562943,10,117.020699
496,-3.631866,7,117.116082
497,-2.0,4,117.2143
498,0.0,6,117.333826
499,8.550311,11,117.679836
500,8.633113,10,117.896091
501,-2.577249,3,117.980139
502,9.0,9,118.174057
503,-3.434136,5,118.308727
504,-1.0,5,118.411365
505,1.0,7,118.623744
506,-3.0,8,118.861619
507,-1.318719,6,119.04169
508,0.0,6,119.172505
509,5.551716,13,119.406953
510,4.0,13,119.851617
511,-1.0,5,119.932571
512,-1.299552,4,120.009102
513,0.0,6,120.122751
514,7.250792,10,120.273069
515,4.0,13,120.574148
516,4.55287,13,120.949667
517,10.0,10,121.147868
518,-3.752428,9,121.363512
519,-2.0,5,121.415123
520,8.241144,11,121.62015
521,-2.444964,6,121.73025
522,7.243579,10,121.990139
523,7.871588,12,122.151157
524,-2.687862,7,122.314601
525,7.626732,9,122.572687
526,-2.830986,12,122.781635
527,8.0,8,122.909223
528,-3.0,4,122.967803
529,5.536006,12,123.21391
530,-1.646455,7,123.417078
531,10.0,10,123.711528
532,9.0,9,123.965235
533,6.562945,9,124.169629
534,9.0,9,124.40081
535,4.092594,13,124.718269
536,2.54985,13,125.117029
537,9.0,9,125.283244
538,7.681208,9,125.449349
539,-2.0,6,125.582011
540,-2.0,4,125.681858
541,-2.0,4,125.776567
542,-5.0,1,125.826052
543,-0.299923,5,125.976853
544,0.0,6,126.10912
545,5.457087,13,126.455601
546,10.0,10,126.638971
547,-1.0,5,126.739646
548,-2.386415,12,127.046474
549,-3.439348,8,127.338295
550,9.62673,11,127.590619
551,9.0,9,127.761381
552,7.170485,11,128.02102
553,8.633113,10,128.269467
554,7.2423,11,128.566428
555,7.552044,10,128.835149
556,7.250792,10,129.077434
557,9.0,10,129.287076
558,-2.318366,5,129.421752
559,-3.369448,13,129.83644
560,-1.0,5,129.989554
561,-1.0,5,130.114033
562,7.29705,10,130.414575
563,-1.697431,7,130.531313
564,-1.57953,4,130.587739
565,-0.299923,5,130.695903
566,0.0,5,130.814297
567,6.100479,12,131.078634
568,-1.991517,6,131.225933
569,9.0,9,131.389061
570,6.0,13,131.58888
571,8.0,11,131.796793
572,-0.31878,7,131.976126
573,-2.754779,7,132.130926
574,-1.0,5,132.247329
575,-1.527063,11,132.58428
576,-1.57953,4,132.656902
577,-1.843424,13,133.154445
578,0.0,5,133.276913
579,4.604547,13,133.705106
580,-0.373185,7,133.869621
581,-2.444964,6,133.978167
582,9.617421,11,134.19102
583,-0.841249,5,134.303259
584,8.170869,12,134.495926
585,7.240699,11,134.825702
586,-2.874415,10,134.960189
587,-2.0,6,135.166082
588,-4.386087,13,135.539626
589,-1.0,5,135.660536
590,7.562943,10,135.836558
591,8.633113,10,136.02307
592,-0.373185,7,136.196341
593,-1.0,5,136.322269
594,-1.0,5,136.398383
595,-2.436558,6,136.473249
