episode,reward,length,time
362,1.166667,2,50.019965
363,9.958333,11,50.18036
364,9.125,11,50.334637
365,9.708333,11,50.496218
366,9.166667,11,50.660085
367,10.291667,11,50.816851
368,9.666667,11,50.973843
369,9.583333,11,51.13209
370,10.0,11,51.291433
371,9.166667,11,51.450422
372,1.166667,2,51.484549
373,10.083333,11,51.641672
374,9.291667,11,51.804802
375,9.375,11,51.960194
376,9.666667,11,52.146814
377,10.125,11,52.339322
378,9.125,11,52.510182
379,9.333333,11,52.678343
380,9.791667,11,52.832976
381,5.791667,7,52.942813
382,3.708333,5,53.021035
383,10.25,11,53.177152
384,9.375,11,53.337824
385,1.0,2,53.370983
386,9.125,11,53.520138
387,5.75,7,53.624403
388,10.041667,11,53.784388
389,10.333333,11,53.943819
390,9.958333,11,54.106221
391,6.541667,8,54.22078
392,9.708333,11,54.380906
393,10.333333,11,54.540877
394,9.291667,11,54.695722
395,2.916667,4,54.758611
396,5.791667,7,54.860773
397,10.083333,11,55.018924
398,7.458333,9,55.149678
399,10.75,11,55.310826
400,3.625,5,55.38686
401,8.416667,10,55.534451
402,1.833333,3,55.583082
403,9.625,11,55.770517
404,9.041667,11,55.927763
405,9.458333,11,56.082199
406,1.041667,2,56.11604
407,1.125,2,56.148543
408,1.125,2,56.181784
409,4.75,6,56.271626
410,1.958333,3,56.32313
411,9.166667,11,56.4829
412,9.333333,11,56.644576
413,10.125,11,56.799728
414,6.791667,8,56.923224
415,1.041667,2,56.955451
416,7.041667,9,57.091728
417,9.833333,11,57.246643
418,8.958333,11,57.404991
419,9.125,11,57.560835
420,9.041667,11,57.720659
421,9.333333,11,57.87906
422,8.875,11,58.034671
423,9.375,11,58.201782
424,9.458333,11,58.358781
425,3.875,5,58.439048
426,9.083333,11,58.594375
427,9.333333,11,58.75354
428,3.958333,5,58.827766
429,9.583333,11,58.988732
430,9.25,11,59.146693
431,9.875,11,59.303049
432,1.041667,2,59.335717
433,9.458333,11,59.49391
434,10.625,11,59.649736
435,10.75,11,59.801612
436,9.375,11,59.964265
437,9.458333,11,60.120218
438,2.916667,4,60.184805
439,9.666667,11,60.343469
440,3.833333,5,60.419947
441,7.083333,9,60.555199
442,10.0,11,60.712553
443,9.791667,11,60.871683
444,10.333333,11,61.034541
445,10.166667,11,61.192051
446,9.083333,11,61.354744
447,9.875,11,61.509518
448,9.333333,11,61.665845
449,1.041667,2,61.699574
450,10.25,11,61.862016
451,6.583333,8,61.981863
452,1.958333,3,62.029991
453,5.5,7,62.135092
454,10.458333,11,62.295637
455,10.041667,11,62.456382
456,9.083333,11,63.016903
457,9.208333,11,63.180586
458,9.291667,11,63.336037
459,9.916667,11,63.498485
460,8.958333,11,63.665791
461,9.583333,11,63.826431
462,9.458333,11,63.994592
463,9.125,11,64.15735
464,9.541667,11,64.323761
465,6.666667,8,64.441633
466,10.083333,11,64.603598
467,9.25,11,64.763758
468,7.958333,10,64.905235
469,1.166667,2,64.937873
470,10.833333,11,65.095444
471,9.625,11,65.259789
472,9.333333,11,65.422551
473,8.416667,10,65.564854
474,3.083333,4,65.626481
475,10.291667,11,65.784176
476,9.708333,11,65.944226
477,10.041667,11,66.100856
478,8.208333,10,66.251302
479,10.083333,11,66.410073
480,9.916667,11,66.566556
481,9.75,11,66.730175
482,1.0,2,66.762734
483,6.666667,8,66.881277
484,1.083333,2,66.913858
485,10.208333,11,67.081049
486,9.0,11,67.239833
487,10.125,11,67.395036
488,9.833333,11,67.55052
489,8.166667,10,67.693169
490,10.0,11,67.912681
491,1.791667,3,67.958916
492,10.083333,11,68.116898
493,9.791667,11,68.27963
494,9.333333,11,68.451818
495,8.583333,10,68.608837
496,10.166667,11,68.779911
497,9.916667,11,68.948785
498,5.583333,7,69.059669
499,9.125,11,69.249597
500,9.208333,11,69.412863
501,9.583333,11,69.573837
502,9.833333,11,69.736201
503,9.083333,11,69.892559
504,9.875,11,70.04316
505,9.208333,11,70.204384
506,9.166667,11,70.362656
507,10.125,11,70.520901
508,9.875,11,70.682361
509,9.0,11,70.843613
510,9.25,11,71.003148
511,10.333333,11,71.162062
512,9.5,11,71.323013
513,10.25,11,71.478889
514,10.708333,11,71.656047
515,9.625,11,71.808193
516,10.083333,11,71.968453
517,10.5,11,72.124539
518,9.583333,11,72.274899
519,10.708333,11,72.440982
520,4.625,6,72.537053
521,10.375,11,72.696393
522,9.833333,11,72.857156
523,10.208333,11,73.022277
524,9.666667,11,73.193799
