episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
50,14.760658777968814,19,1,0.8748325470613465,1.0,19.0,5.602470417383058,19.0
51,29.31625641668219,40,0,0.5005176555952459,0.0,13.33333333333334,6.602628229224856,40.0
52,30.294148001393452,40,0,0.5000000000000003,0.0,40.0,3.6030550052254373,40.0
53,29.71636965617012,40,0,0.5000025810498145,0.0,13.33333333333334,8.103052877304616,40.0
54,31.138478735956713,40,0,0.500517214148695,0.0,26.66666666666668,10.102628593171056,40.0
55,30.75931290229601,40,0,0.6079095512562787,0.0,13.33333333333334,12.014090050276716,40.0
56,30.017902781708454,40,0,0.7457258626621855,0.0,26.66666666666668,5.900468764740029,40.0
57,23.18303689028234,32,1,0.6042751082150157,1.0,21.333333333333336,4.103055005225441,32.0
58,19.604454580302036,24,1,0.847588766023303,1.0,7.9999999999999964,14.016704676132639,24.0
59,29.405259112504574,40,0,0.5000000000000003,0.0,26.66666666666668,3.6030550052254484,40.0
60,30.205259015534853,40,0,0.5000004410707256,0.0,26.66666666666668,6.603054641589062,40.0
61,29.293584558220374,40,0,0.6036415517196793,0.0,13.33333333333334,6.517608759993086,40.0
62,22.77320362180027,31,1,0.42352374586915065,1.0,0.0,10.399513581751012,31.0
63,21.062130992607912,29,1,0.44783966151487176,1.0,0.0,8.982991222279665,29.0
64,29.31247651845112,40,0,0.5177106807368834,0.0,13.33333333333334,6.5884536108583465,40.0
65,30.294148001393033,40,0,0.500000000001877,0.0,40.0,3.6030550052238874,40.0
66,12.84468409983004,17,1,1.1648019147306232,1.0,17.0,3.917565374362653,17.0
67,29.760814668060135,40,0,0.5000000000000003,0.0,40.0,1.6030550052254582,40.0
68,8.95676504958741,12,1,1.5071107816467766,1.0,4.0,5.087868935952787,12.0
