episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
68,16.46757724129396,18,1,1.5555555555554015,1.0,10.333333333333332,16.670081321519014,18.0
69,38.310462284351715,40,0,0.7499999999999997,0.0,19.333333333333336,38.8309002329856,40.0
70,17.836508710876913,20,1,1.0623683950615597,1.0,9.66666666666667,16.970240999121753,20.0
71,17.625683228377053,20,1,0.7022565553583817,1.0,5.0,17.34631210641396,20.0
72,7.734833707377742,9,1,2.903703627580762,1.0,1.9999999999999998,8.50562640266653,9.0
73,28.27317229465456,30,1,0.40782899214888974,1.0,18.666666666666668,28.85772943828798,30.0
74,29.92027658324242,32,1,0.5398405326017373,1.0,15.33333333333333,30.86770385382574,32.0
75,21.957442963824402,24,1,1.166666666666666,1.0,4.666666666666666,23.673744447674856,24.0
76,9.70096461627698,11,1,1.8190402510609842,1.0,6.0,9.878617311038678,11.0
77,37.429052681949116,40,0,0.628650348137967,0.0,29.66666666666667,32.94228089064251,40.0
78,18.78280297240638,21,1,0.5692385389130924,1.0,17.999999999999996,15.935511146523934,21.0
79,28.873447397820854,31,1,0.9677419354838706,1.0,19.666666666666657,28.358761075161553,31.0
80,19.854366326737246,21,1,1.231163865387176,1.0,15.999999999999998,20.453873725264682,21.0
81,10.371020404304184,13,1,1.080391900963664,1.0,0.0,8.891326516140696,13.0
82,24.743938234047835,26,1,0.4302388817521132,1.0,23.333333333333336,24.45643504434607,26.0
83,12.253010166992372,14,1,1.0748824823306478,1.0,6.333333333333333,11.865454792888062,14.0
84,30.624745778603682,40,0,0.5000000000000003,0.0,39.0,5.092796669763774,40.0
85,23.45731060883923,26,1,0.6198775202965314,1.0,24.33333333333334,19.381581449813787,26.0
86,30.625526567591255,35,1,0.3891013220156855,1.0,23.66666666666667,23.92905796180052,35.0
87,19.991077054926397,22,1,1.0347744107744103,1.0,7.333333333333333,20.633205622640652,22.0
88,14.587577241684077,16,1,1.87499999999434,1.0,9.333333333333332,14.870081322981962,16.0
89,35.755008581980114,39,1,0.41341633937337874,1.0,16.999999999999993,34.83128218242541,39.0
90,37.738709129007674,40,0,0.7499974189520625,0.0,10.666666666666664,38.853492567112134,40.0
91,14.005924986187718,16,1,0.713700736249351,1.0,4.666666666666666,13.855552031537277,16.0
92,14.505633380804586,16,1,1.524444444444253,1.0,6.333333333333332,15.312791844683858,16.0
93,7.3697940106927,9,1,1.2688005089352863,1.0,1.0,7.386727540097626,9.0
94,4.682393676553683,6,1,2.5080253209855194,1.0,0.6666666666666666,4.892309620409643,6.0
95,38.48919514737706,40,0,0.7463678681554087,0.0,24.000000000000004,38.334481802664,40.0
96,6.96898761399814,8,1,2.3136016429877673,1.0,7.0,6.883703552493025,8.0
97,13.277560729915633,15,1,1.0419647665942862,1.0,7.333333333333333,12.957519403850284,15.0
98,33.47639972992012,40,0,0.7498933841059781,0.0,34.666666666666664,16.869832320533774,40.0
99,34.07692799337449,36,1,0.4908282086097142,1.0,29.66666666666667,32.87181330848769,36.0
100,13.720041607773027,15,1,1.1780508987340472,1.0,12.333333333333334,13.366822695815525,15.0
