episode,total_reward,episode_length,crashes,avg_speed,collision_reward_sum,right_lane_reward_sum,high_speed_reward_sum,on_road_reward_sum
59,9.958333333333334,11,0,1.4538192613757546,0,0,5.0,11
60,10.0,11,0,1.4538192613757546,0,0,5.0,11
61,10.0,11,0,1.4538192613757546,0,0,5.0,11
62,10.166666666666666,11,0,0.6278374795145507,0,0,6.0,11
63,9.916666666666666,11,0,1.4538192613757546,0,0,5.0,11
64,10.25,11,0,1.454421444424296,0,0,6.5,11
65,9.958333333333334,11,0,1.4538192613757546,0,0,5.0,11
66,10.0,11,0,1.4538192613757546,0,0,5.0,11
67,9.583333333333332,11,0,1.3120338967430134,0,0,2.5,11
68,10.208333333333334,11,0,0.8515338878574213,0,0,6.5,11
69,10.083333333333334,11,0,0.8514309946658802,0,0,5.5,11
70,9.375,11,1,0.8972227543063949,1,0,6.5,11
71,5.625,7,1,2.126351359340572,1,0,4.0,7
72,10.25,11,0,0.8338545943837109,0,0,6.5,11
73,9.916666666666668,11,0,0.1453967341404989,0,0,5.0,11
74,10.0,11,0,0.8514309946658802,0,0,5.5,11
75,10.041666666666666,11,0,0.8514309946658802,0,0,5.5,11
76,10.208333333333334,11,0,0.8515338878574213,0,0,6.5,11
77,10.291666666666668,11,0,1.4515151666027242,0,0,7.0,11
78,9.916666666666668,11,0,0.8508289614994652,0,0,5.0,11
79,10.125,11,0,0.6278374795145507,0,0,6.0,11
80,9.958333333333334,11,0,0.1453967341404989,0,0,5.0,11
81,10.083333333333334,11,0,0.1454995523909769,0,0,5.5,11
82,10.166666666666668,11,0,1.436812443900087,0,0,6.0,11
83,9.75,11,0,1.4301919188253203,0,0,3.5,11
84,10.166666666666666,11,0,0.6278545492708861,0,0,6.0,11
85,9.958333333333334,11,0,0.6278369660350287,0,0,5.0,11
86,10.166666666666666,11,0,1.3513924258403225,0,0,6.0,11
87,10.25,11,0,0.8485247917853715,0,0,6.5,11
88,9.916666666666666,11,0,1.4538192613757546,0,0,5.0,11
89,10.0,11,0,0.8514309946658802,0,0,5.5,11
90,10.25,11,0,0.8514336358366191,0,0,6.5,11
91,9.75,11,0,1.4502958584405228,0,0,4.0,11
92,10.208333333333334,11,0,1.4369152621505654,0,0,6.5,11
93,9.833333333333334,11,0,0.6277340728434877,0,0,4.0,11
94,10.25,11,0,0.8338545943837109,0,0,6.5,11
95,9.75,11,0,0.6036954665035383,0,0,3.5,11
96,9.791666666666668,11,0,1.450810090362642,0,0,4.5,11
97,10.333333333333334,11,0,1.4515151666027242,0,0,7.0,11
98,10.0,11,0,1.3507753756677257,0,0,5.0,11
99,10.0,11,0,1.4538192613757546,0,0,5.0,11
